dataset,participant,task,step_size,ablation,landmarks,RMSD,mean_motion,std_motion,mean_T2,std_T2,warnings,UCL
Assembly,S02,LUI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.43541281465272236,0.5378331019899574,0.43541281465272236,29.963811821599407,30.196699708204562,154,45.864113361854386
Assembly,S01,LGI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6721151153064887,0.7366882301667959,0.6721151153064887,98.90999999331194,102.38889783113316,262,137.1620613482395
Assembly,S01,LGI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.21559221008954516,0.18819681214121048,0.21559221008954516,23.97818181818349,46.90574576253134,176,37.47655548133757
Assembly,S01,LGI_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.270363325589568,0.25371467112115176,0.270363325589568,35.967272727273404,60.3994955156864,198,53.144255601934965
Assembly,S01,LGI_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.28200291692751367,0.2592476913895716,0.28200291692751367,29.972727272712866,48.692433831483726,205,45.33154694192588
Assembly,S01,LGI_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8949602218135624,1.140499385042803,0.8949602218135624,98.90991809413214,87.2757169571137,282,137.176132941778
Assembly,S01,LGI_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2797435488943182,0.2947577036916103,0.2797435488943182,23.97816196542476,37.456416445855005,192,37.47754795527136
Assembly,S01,LGI_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.35706662393909916,0.40218811815960864,0.35706662393909916,35.96724294813802,49.56699373883089,211,53.146286378344094
Assembly,S01,LGI_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3571200983677536,0.3826045054166657,0.3571200983677536,29.972702456726907,40.47127465342441,210,45.33301303391082
Assembly,S01,LGI_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.233720351861082,1.7765045822348224,1.233720351861082,98.90975387531418,75.17916645159988,263,137.20436153406376
Assembly,S01,LGI_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.3928869802147888,0.4636468584166707,0.3928869802147888,23.978122151320985,31.274862220985675,195,37.479538480925896
Assembly,S01,LGI_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.5073684329727748,0.6413253757373228,0.5073684329727748,35.96718322698512,41.79973258954164,213,53.15035948414825
Assembly,S01,LGI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.44944510801232346,0.5469875532653116,0.44944510801232346,29.972652689112763,33.80546467344796,229,45.335953507824286
Assembly,S01,SUI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.4067231809430895,0.4160088322652242,0.4067231809430895,98.84674926459691,91.1464176502465,144,148.93278107995997
Assembly,S01,SUI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.15088006986589983,0.13643941847947688,0.15088006986589983,23.962848297215572,42.15149378664073,116,38.25816266431864
Assembly,S01,SUI_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.19806731022378002,0.18207161011317513,0.19806731022378002,35.944272445822335,52.24296468632584,132,54.75804717629819
Assembly,S01,SUI_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.0742855720238537,0.07126658410410638,0.0742855720238537,29.953560371489136,44.6678931426875,114,46.49133954791852
Assembly,S01,SUI_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5596852717322826,0.6438741635727442,0.5596852717322826,98.84651165095006,77.59753906689173,143,148.98068318739865
Assembly,S01,SUI_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2077565436839924,0.20982215913146582,0.2077565436839924,23.96279069767379,34.74506366654935,133,38.26115666769824
Assembly,S01,SUI_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2720490573976514,0.28184142777434584,0.2720490573976514,35.94418604651144,44.1837551854755,144,54.764285147350684
Assembly,S01,SUI_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.10100345818943858,0.10986137117857428,0.10100345818943858,29.953488372098924,38.37484727865321,118,46.495802291643216
Assembly,S01,SUI_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.7272050995177057,0.9246888498614523,0.7272050995177057,98.84603428686796,64.19870738879521,128,149.07702469803502
Assembly,S01,SUI_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2663795223571694,0.3031856620033891,0.2663795223571694,23.96267496112528,29.993118952760803,140,38.26717394870394
Assembly,S01,SUI_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.3468827608888168,0.40631128172445274,0.3468827608888168,35.944012441683725,38.21520333889689,141,54.77682339044572
Assembly,S01,SUI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.13980300355524267,0.15943802782358077,0.13980300355524267,29.95334370140178,33.256703234068354,112,46.50477187916103
Assembly,S01,SGP_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.28242656568286867,0.3281167585775192,0.28242656568286867,98.84769235186091,87.39896787291578,152,148.74294051203634
Assembly,S01,SGP_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.12169769603015831,0.11990693290690131,0.12169769603015831,23.963076923076148,35.04558113549435,123,38.246283131111845
Assembly,S01,SGP_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.15136614887547153,0.15465905927378246,0.15136614887547153,35.94461538461459,47.59841436582466,136,54.73330057041522
Assembly,S01,SGP_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.04890989129974766,0.058297155986492745,0.04890989129974766,29.953846153860958,41.05717084678796,129,46.47363389797474
Assembly,S01,SGP_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.40975710665808035,0.5112599055523865,0.40975710665808035,98.84745753367095,76.46331017478256,151,148.7901374348281
Assembly,S01,SGP_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.17868452212244149,0.1872964484756909,0.17868452212244149,23.963020030811407,30.000405565039646,132,38.249238635780934
Assembly,S01,SGP_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2228861495264254,0.24194176748117496,0.2228861495264254,35.94453004621821,41.275074642076035,147,54.73945663310951
Assembly,S01,SGP_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.06508308230183153,0.08998480084263111,0.06508308230183153,29.953775038473804,36.05371912002239,122,46.478038653910126
Assembly,S01,SGP_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5551505833277002,0.7544292564496053,0.5551505833277002,98.8469859578529,63.89207705434989,128,148.88505674237905
Assembly,S01,SGP_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.24832593207847464,0.2754735526582388,0.24832593207847464,23.962905718693406,25.641349111754852,126,38.25517835582768
Assembly,S01,SGP_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.3072823221309243,0.3570652099881046,0.3072823221309243,35.94435857803068,34.94925357669927,153,54.75182983490224
Assembly,S01,SGP_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.08505135525898251,0.1309922048629313,0.08505135525898251,29.953632148349538,30.3702759976739,125,46.48689140801683
Assembly,S01,LUP_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5965140755886595,0.7211536112137619,0.5965140755886595,98.83361344646349,81.14890203332533,127,151.62663757283875
Assembly,S01,LUP_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.227112125697374,0.2036817248020362,0.227112125697374,23.95966386554807,38.580100038581065,108,38.42435409226273
Assembly,S01,LUP_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2762367962638886,0.26626292936290524,0.2762367962638886,35.939495798317765,47.332735143854066,131,55.10496060883717
Assembly,S01,LUP_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.24918887531579823,0.25466342813043924,0.24918887531579823,29.94957983190268,37.86423887345723,119,46.73929072816441
Assembly,S01,LUP_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.8570975061493016,1.1174558552290363,0.8570975061493016,98.8333333500015,70.19578774286954,111,151.68511020887885
Assembly,S01,LUP_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.3098616752410666,0.3181002737838311,0.3098616752410666,23.959595959606062,33.12815604236414,105,38.42791284407235
Assembly,S01,LUP_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.38416972929175686,0.4182185277379528,0.38416972929175686,35.939393939412156,41.415024779032755,128,55.1124038901854
Assembly,S01,LUP_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3226815858221948,0.37354320921678075,0.3226815858221948,29.949494949499226,33.7744265448931,117,46.744605436753496
Assembly,S01,LUP_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.207763487667014,1.7275330651239056,1.207763487667014,98.8327702615054,60.08587241991225,90,151.80278035094676
Assembly,S01,LUP_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.4418934756793139,0.5009460848598932,0.4418934756793139,23.95945945947515,27.97840219738446,117,38.435068297202484
Assembly,S01,LUP_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.5517643715841808,0.6666771828988538,0.5517643715841808,35.93918918920347,35.74779978214253,130,55.127371685494154
Assembly,S01,LUP_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.4015287534813409,0.5201244043728345,0.4015287534813409,29.94932432433391,27.585312312394656,130,46.75529218747478
Assembly,S01,LGP_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.700723742524341,0.7462887803341621,0.700723742524341,98.90360273250728,99.70536965124462,242,138.26980292573018
Assembly,S01,LGP_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.27976413545059664,0.20105586613123955,0.27976413545059664,23.97663096397458,50.98601071453253,159,37.5542350700421
Assembly,S01,LGP_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.33347686319351927,0.26656249215398187,0.33347686319351927,35.96494644595874,69.34990249018101,178,53.303342123091426
Assembly,S01,LGP_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.2830026169374981,0.27450444972635435,0.2830026169374981,29.97078870499971,48.20743333581489,190,45.44634653098507
Assembly,S01,LGP_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.007606022268709,1.1728820044990373,1.007606022268709,98.90350882087883,84.40781697806516,240,138.28620122263288
Assembly,S01,LGP_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.39562273182811597,0.32517565089364514,0.39562273182811597,23.976608187136968,41.11270021580219,171,37.55537818619451
Assembly,S01,LGP_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.4793389663535671,0.432942289057742,0.4793389663535671,35.964912280703174,55.79513361021167,197,53.305685331604444
Assembly,S01,LGP_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3846043225787032,0.40525348142122325,0.3846043225787032,29.970760233925624,39.46585575874956,195,45.448036662077264
Assembly,S01,LGP_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.4662362737695203,1.8478900189719942,1.4662362737695203,98.9033202420264,72.3862353930687,238,138.31910527450967
Assembly,S01,LGP_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.5632141971624091,0.5114421785653479,0.5632141971624091,23.97656250000926,34.683281174165444,173,37.55767131440883
Assembly,S01,LGP_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.6900352273736028,0.6905666013548245,0.6900352273736028,35.96484375001638,46.45197684339037,198,53.31038607019577
Assembly,S01,LGP_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5183079757233976,0.5881368504570166,0.5183079757233976,29.97070312494266,32.84518596367932,203,45.45142718700011
Assembly,S01,SUP_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3003539920665994,0.3380580619724071,0.3003539920665994,98.78800853861227,83.23267623641706,99,161.75822585229662
Assembly,S01,SUP_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.11686268134390794,0.11426564595333802,0.11686268134390794,23.948608137044328,32.33170517420947,84,39.01205489041246
Assembly,S01,SUP_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.15161867637914442,0.1517346761179592,0.15161867637914442,35.922912205567656,42.92396677677517,102,56.34253909698889
Assembly,S01,SUP_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.04477666648312087,0.054486107551654964,0.04477666648312087,29.935760171340245,41.04541291993604,73,47.61993326263297
Assembly,S01,SUP_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.408409261890621,0.5334642452939218,0.408409261890621,98.7875537061077,69.07883776196444,87,161.86588681905403
Assembly,S01,SUP_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.16898376954453223,0.18140633456422953,0.16898376954453223,23.948497854075733,26.61757487706542,91,39.01800266074965
Assembly,S01,SUP_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.21332511647679836,0.23982389785881164,0.21332511647679836,35.922746781116444,36.24918021431973,100,56.355150582844516
Assembly,S01,SUP_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.06441071474763681,0.08756317604185429,0.06441071474763681,29.935622317597822,33.536085916800786,74,47.62887623654692
Assembly,S01,SUP_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.545472373476848,0.7682055376660354,0.545472373476848,98.78663793243793,55.080181494528645,65,162.08302194543413
Assembly,S01,SUP_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2256093277690062,0.26672303701607986,0.2256093277690062,23.948275862072947,23.371277413822703,88,39.02998029812573
Assembly,S01,SUP_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2821429866976388,0.3505387442109211,0.2821429866976388,35.92241379311063,32.108839027509255,100,56.38055293473515
Assembly,S01,SUP_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.0820714343792984,0.12900176512349465,0.0820714343792984,29.93534482753383,28.188341343363724,67,47.64688748435598
Assembly,S01,SGI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3184625252767427,0.302180202687228,0.3184625252767427,98.92836470242904,113.95086706791737,312,134.07566189818408
Assembly,S01,SGI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.1153598493970589,0.09757487766910011,0.1153598493970589,23.98263386396592,46.43739029358702,245,37.25523595989908
Assembly,S01,SGI_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.15237401667711176,0.1300404910724103,0.15237401667711176,35.97395079595078,65.56250482194702,271,52.692553011915045
Assembly,S01,SGI_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.043890694128686514,0.04726038629812257,0.043890694128686514,29.97829232994742,63.49515145396741,212,45.00502863564053
Assembly,S01,SGI_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.41716382709672906,0.465958633277368,0.41716382709672906,98.92831285776438,98.19775252798803,311,134.08418973623026
Assembly,S01,SGI_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.1495691561162173,0.15065513972626232,0.1495691561162173,23.98262128891667,38.82151501294455,252,37.25585761397077
Assembly,S01,SGI_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.1975839282363006,0.20104696212124729,0.1975839282363006,35.973931933377656,56.44157130397231,283,52.69381856178987
Assembly,S01,SGI_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.05788977819030317,0.07456512957355195,0.05788977819030317,29.978276611142025,52.53379457587402,228,45.00594461604762
Assembly,S01,SGI_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.5266296318338979,0.6809436625563378,0.5266296318338979,98.92820879000763,82.3464826956636,332,134.10128568618688
Assembly,S01,SGI_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.17982959966800816,0.22024773150063434,0.17982959966800816,23.98259608412278,32.06730785693651,283,37.25710368588044
Assembly,S01,SGI_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2369808461862717,0.2945551037684402,0.2369808461862717,35.97389412617897,47.32756772597507,309,52.69635534238201
Assembly,S01,SGI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.07513723651849023,0.10804768171454518,0.07513723651849023,29.978245105169226,44.81640032920909,250,45.007780668821404
Assembly,S01,LUI_posture.csv,1,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.6154458839530814,0.7690596510458984,0.6154458839530814,98.85734870487143,91.93173504261526,145,146.8257739356775
Assembly,S01,LUI_posture.csv,1,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.20289300568005478,0.20741631076148515,0.20289300568005478,23.96541786743304,39.36801579159271,108,38.12504550630478
Assembly,S01,LUI_posture.csv,1,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.24987086470716904,0.27212620627817136,0.24987086470716904,35.94812680115023,51.1447650385182,117,54.48113570541825
Assembly,S01,LUI_posture.csv,1,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.26825996697877175,0.27541235340663495,0.26825996697877175,29.95677233428165,44.496163147355794,119,46.29307563457877
Assembly,S01,LUI_posture.csv,2,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.9092479368041646,1.1979580568335626,0.9092479368041646,98.85714282389077,77.28395717138469,142,146.86614253209564
Assembly,S01,LUI_posture.csv,2,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.2874538831540562,0.32378263347213615,0.2874538831540562,23.965367965360333,33.00775807464965,113,38.1276223730327
Assembly,S01,LUI_posture.csv,2,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.36312255276998545,0.42921111470031426,0.36312255276998545,35.948051948046675,43.42964590487349,120,54.48648803198991
Assembly,S01,LUI_posture.csv,2,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.3652868030786529,0.4040356769324918,0.3652868030786529,29.956709956705573,35.489732266099395,130,46.29691072349112
Assembly,S01,LUI_posture.csv,4,full,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",1.3129276893804325,1.8395175060337206,1.3129276893804325,98.85672933957552,66.578853054792,131,146.9472952781968
Assembly,S01,LUI_posture.csv,4,hands_only,"[15, 16, 17, 18, 19, 20, 21, 22]",0.42368282673621044,0.518522944568546,0.42368282673621044,23.965267727927372,27.96612482449245,113,38.13279947456358
Assembly,S01,LUI_posture.csv,4,upper_body,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.5435270457953298,0.6901878251142526,0.5435270457953298,35.94790159190015,37.51939957267264,115,54.497242186859495
Assembly,S01,LUI_posture.csv,4,lower_body,"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.4469848353351711,0.5609337203441714,0.4469848353351711,29.956584659956803,29.92114179193453,136,46.304616023096386
